RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
1809,171,258,4.1,Worth watching for its emotional depth and character development. Centers on childhood memories and family bonds. Features powerful dialogues and cleverly constructed plot. Elegantly addresses the relationship between nature and humanity. Focuses on characters with psychological depth.,1995-03-06
1810,64,79,8.7,Features powerful dialogues and cleverly constructed plot. Notable for its color palette and cinematography. Aesthetically and artistically successful film.,2017-08-12
1811,75,165,2.0,Stands out with fast-paced action scenes. Features powerful dialogues and cleverly constructed plot. Offers a unique interpretation of historical events. A story blending fantasy elements with the real world.,2018-05-05
1812,95,166,8.9,Notable for its color palette and cinematography. A story blending fantasy elements with the real world.,2024-04-03
1813,131,253,4.8,A thrilling production filled with suspenseful moments. Offers a unique interpretation of historical events. Stands out with its original script and captivating storyline.,2025-09-23
1814,97,208,2.1,Worth watching for its emotional depth and character development. Elegantly addresses the relationship between nature and humanity. Features powerful dialogues and cleverly constructed plot. Enriched with cultural elements and historical references. Its mysterious atmosphere captivates the audience.,1981-05-07
1815,133,51,7.5,A must-watch for its gripping script and powerful performances. Worth watching for its emotional depth and character development. A thrilling production filled with suspenseful moments. Interpersonal relationships are impressively portrayed.,1997-08-26
1816,112,27,3.2,Features powerful dialogues and cleverly constructed plot. Interpersonal relationships are impressively portrayed. Its fast pace and surprising ending astonish viewers. Centers on childhood memories and family bonds. A story blending fantasy elements with the real world.,2022-07-12
1817,173,24,6.3,Its mysterious atmosphere captivates the audience. Elegantly addresses the relationship between nature and humanity. Focuses on characters with psychological depth. Stands out with excellent music and set design.,2025-08-25
1818,70,143,6.1,Offers a unique interpretation of historical events. A thrilling production filled with suspenseful moments. Stands out with excellent music and set design.,2001-06-10
1819,248,97,6.9,Memorable scenes leave a lasting impact. Interpersonal relationships are impressively portrayed.,1999-06-26
1820,261,33,8.9,Features powerful dialogues and cleverly constructed plot. A striking film with strong social messages. Amazes viewers with its visual effects.,1980-12-20
1821,220,232,5.3,A thrilling production filled with suspenseful moments. A striking film with strong social messages. Centers on childhood memories and family bonds.,2010-08-24
1822,116,151,7.4,A production that will be remembered in cinema history. Aesthetically and artistically successful film. Notable for its color palette and cinematography.,1993-07-03
1823,88,88,8.7,A thrilling production filled with suspenseful moments. Offers a unique interpretation of historical events. Features powerful dialogues and cleverly constructed plot. Its fast pace and surprising ending astonish viewers.,2017-12-20
1824,118,32,7.1,Stands out with its original script and captivating storyline. A story blending fantasy elements with the real world. Worth watching for its emotional depth and character development.,2019-06-22
1825,223,161,9.1,Focuses on characters with psychological depth. A thrilling production filled with suspenseful moments.,2004-11-03
1826,159,149,2.5,Aesthetically and artistically successful film. Centers on childhood memories and family bonds. The film takes the audience on a deep adventure. Stands out with its original script and captivating storyline.,2010-01-16
1827,144,126,1.1,Stands out with excellent music and set design. Memorable scenes leave a lasting impact. Its mysterious atmosphere captivates the audience. Offers a unique interpretation of historical events.,2009-07-02
1828,47,61,4.8,A must-watch for its gripping script and powerful performances. Memorable scenes leave a lasting impact.,2024-03-07
1829,141,5,1.9,Its mysterious atmosphere captivates the audience. Amazes viewers with its visual effects. Features powerful dialogues and cleverly constructed plot. Focuses on characters with psychological depth. Offers a unique interpretation of historical events.,2001-07-27
1830,34,99,1.4,Notable for its color palette and cinematography. Aesthetically and artistically successful film. A production that will be remembered in cinema history. A must-watch for its gripping script and powerful performances.,2019-06-27
1831,48,29,9.2,Interpersonal relationships are impressively portrayed. Stands out with fast-paced action scenes. Centers on childhood memories and family bonds.,2018-08-17
1832,37,14,2.8,A must-watch for its gripping script and powerful performances. Features powerful dialogues and cleverly constructed plot. Enriched with cultural elements and historical references. Stands out with its original script and captivating storyline. A story blending fantasy elements with the real world.,2012-11-03
1833,296,90,6.7,Worth watching for its emotional depth and character development. A striking film with strong social messages. Interpersonal relationships are impressively portrayed.,2011-10-16
1834,196,222,7.0,Features powerful dialogues and cleverly constructed plot. Stands out with its original script and captivating storyline. Successfully reflects local cultural motifs. Elegantly addresses the relationship between nature and humanity. Its mysterious atmosphere captivates the audience.,2023-04-24
